message,label
Tôi đang làm việc hỗ trợ kỹ thuật :) Quy trình thoại.,ham
"Tunde, bạn thế nào.",ham
Không ... c Ì_ sau đó ...,ham
Không. Nhưng chúng tôi sẽ làm các nhiệm vụ y tế đến Nigeria,ham
"Không, tôi không có bất kỳ bộ phim nào trong máy tính xách tay của mình",ham
Có gì trên đó.,ham
Urgent Vui lòng gọi 09066612661 từ điện thoại cố định.,spam
Cấp bách!,spam
Tôi chưa có lei .. mon tiếp theo có thể?,ham
Mm cảm thấy buồn ngủ.,ham
Làm sao bạn dám ngu ngốc.,ham
Có phải ì_ noe nếu Ben đi?,ham
Bạn có thể thực hiện một cuộc họp mag avo này vào một lúc nào đó?,ham
Ý tôi là ở giữa bên trái hay phải không?,ham
Thật sự?,ham
Chào chachi đã thử gọi cho bạn bây giờ không thể tiếp cận bạn .. xin cho tôi một cal bị bỏ lỡ một lần bạn,ham
Tôi đã gửi cho bạn giá và bạn có nghĩa là & lt;#& gt;,ham
Bạn có nhiều điều này rất nhiều,ham
Không có gì.,ham
Tôi không biết bạn và bạn không biết tôi.,spam
Không * tôi đang làm việc với những thứ reo bạn nhưng có cả hai ngôi nhà la hét những đứa trẻ nên * đang kéo tóc tôi ra!,ham
Nhưng gia đình tôi không trả lời cho bất cứ điều gì.,ham
"Đánh dấu, đánh dấu, đánh dấu ... babe",ham
R Ì_ sẽ đi 4 cuộc họp hôm nay?,ham
K da :) Bạn muốn bao nhiêu trang?,ham
Ya vừa mới.,ham
Gửi số của anh ấy và trả lời vào sáng mai về lý do tại sao bạn nói điều đó với anh ấy như thế ok,ham
Bạn đã nói không phải bây giờ.,ham
"Được rồi, nhưng hãy nói cho tôi biết nửa giờ b4 bạn đến, tôi cần 2 chuẩn bị.",ham
Chơi với máy tính?,ham
Ngồi phải không?,ham
Derp.,ham
"Ok, đồ ăn Trung Quốc trên đường.",ham
Chúng tôi đã ở bên ngoài rồi.,ham
Chúng tôi đã ở bên ngoài rồi.,ham
Yo chúng tôi đang xem một bộ phim trên Netflix,ham
Mấy giờ.,ham
Meh có thể?,ham
Tôi không nghĩ đó là một cuộc gọi sai giữa chúng tôi,ham
Tôi không chắc chắn về menu đêm.,ham
Sinh nhật của ARR hôm nay :) Tôi chúc anh ấy có thêm Oscar.,ham
Nói điều này từ từ.?,ham
Mở Rebtel với Firefox.,ham
và nhặt chúng từ nhiều điểm khác nhau,ham
Phụ nữ địa phương đã kết hôn đang tìm kiếm hành động kín đáo ngay bây giờ!,spam
Wow v v ấn tượng.,ham
Tôi đang trên đường đến nhà của bạn,ham
Burger King - Muốn chơi Footy tại một sân vận động hàng đầu?,spam
Không có gì.,ham
"Sau đó, bạn làm thế nào?",ham
Vẫn ở vị trí khách hàng,ham
Làm thế nào mà phải mất rất ít thời gian cho một đứa trẻ sợ bóng tối để trở thành một thiếu niên muốn ở lại suốt đêm?,spam
"Anh bạn cũng biết tiếng Telugu..thats gud..k, chúc ngủ ngon ..",ham
Chúng tôi xác nhận ăn tại esplanade?,ham
Gửi cho tôi ID và mật khẩu của bạn,ham
Loại.,ham
Để có cơ hội để giành được Å £ 250 tiền mặt mỗi txt: hành động đến 80608.,spam
Tôi có thể không đến sau đó ...,ham
Rất lâu sau khi tôi bỏ việc.,ham
"Sau đó, rất có thể nó được gọi là Mittelschmerz.",ham
"Vâng, đúng rồi, tôi sẽ phải thức dậy và kiểm tra doanh số/đi tiểu của ngày hôm nay để nhắn tin cho tôi khi bạn muốn tôi đến lấy bạn",ham
"Vừa đến, hẹn gặp bạn trong một vài ngày & lt; 3",ham
"K, wat s tht sự cố?",ham
"K, wat s tht sự cố?",ham
"Sau đó, tôi thk sch b enuff .. vẫn có kết luận và nội dung pg n tham chiếu .. Tôi sẽ làm nội dung da pg n cover pg ..",ham
"Quên tôi mất 3 năm để tắm, xin lỗi.",ham
Ì đã nhận được những gì để mua cho chúng tôi sau đó Ì_ không cần phải vào lại.,ham
Khi bạn lớn .. |,ham
U ‰ ûªve Bin được trao £ 50 để chơi 4 tiền mặt tức thời.,spam
"‰ û_ Chúng tôi sẽ ở đây thêm một tuần nữa, trở lại vào thứ tư tiếp theo.",ham
Không phải từ khuôn viên này.,ham
Bản tuyên thệ nói & lt;#& gt;,ham
Làm thế nào tôi sẽ leo lên bạn bây giờ?,ham
Nói cho bạn bè những gì bạn dự định làm vào ngày lễ tình nhân @ & lt; url & gt;,ham
"Nếu tôi đến đó trước bạn sau mười tỷ cuộc gọi và tin nhắn của bạn, vì vậy hãy giúp tôi Chúa",ham
Sự tinh khiết của tình bạn giữa hai người không phải là mỉm cười sau khi đọc tin nhắn được chuyển tiếp..trong về việc mỉm cười chỉ bằng cách nhìn thấy cái tên.,ham
Tôi đã nói với anh ấy rằng tôi đã trả lại nó.,ham
"Sai cô là kẻ giết người, vì người đàn ông đã bị sát hại trên & lt;#& gt;",ham
Phụ thuộc vào nơi bạn sẽ đi.,ham
Và mỉm cười với tôi ngay bây giờ khi bạn đi và thế giới sẽ tự hỏi bạn đang mỉm cười và nghĩ rằng sự điên rồ của bạn và tránh xa bạn ... *cười *,ham
Freemsg> Fav Xmas Tones! Trả lời thật,spam
Lil Fever :) bây giờ tốt :),ham
Tôi nghĩ tất cả vẫn còn trong xe của tôi,ham
Không thể?,ham
Chỉ tháng 12!,spam
Vâng công chúa!,ham
Oh yeah tôi quên mất.,ham
Mm vì vậy bạn đã yêu cầu tôi không gọi radio,ham
Hãy nghĩ về ai đó là tất cả tốt.,ham
Nói điều này từ từ.?,ham
"Tận hưởng những cơn mưa rào của sự chiếm hữu được đổ vào bạn bởi những người thân yêu của bạn, bcz trong thế giới dối trá này, đó là một món quà vàng để được yêu thật ..",ham
"Được rồi nếu bạn chắc chắn, hãy cho tôi biết khi nào bạn rời đi",ham
Một số kéo dài tới 2 giờ.,ham
Thiên tài có chuyện gì.,ham
"GR8 Poly Tones 4 Tất cả các mob trực tiếp 2U rply với tiêu đề poly tới 8007 ví dụ: poly Breathe1 tiêu đề: Crazyin, ngủ, tốt nhất, YMCA:",spam
Thk một số em tìm thấy wtc quá xa ... weiyi không đi ... e nghỉ ngơi tôi chưa ...,ham
Đừng quên ai sở hữu bạn và bạn là ai ... và luôn là cậu bé tốt của tôi .. *Nụ hôn đam mê *,ham
Interflora - Åò không quá muộn để đặt hoa Interflora cho Giáng sinh gọi 0800 505060 để đặt hàng trước nửa đêm ngày mai.,spam
Trời ơi..taker răng? Nó có đau không,ham
Romcapspam mọi người xung quanh nên đáp ứng tốt với sự hiện diện của bạn vì bạn rất ấm áp và hướng ngoại.,spam
"Sau đó, bạn hỏi darren đi n chọn bạn ... nhưng tôi oso sian tmr haf 2 gặp bài giảng ...",ham
Không cần phải mua bữa trưa cho tôi .. Tôi ăn maggi mee ..,ham
Xin chúc mừng - Cảm ơn một người bạn tốt mà bạn đã giành được giải thưởng Xmas 2.000 bảng.,spam
Ok lor ...,ham
"Ồ đúng rồi, ok.",ham
Vợ. Làm thế nào cô ấy biết thời gian giết người chính xác,ham
Gửi logo 2 người yêu của bạn - 2 tên được nối bởi một trái tim.,spam
Howz câu chuyện về người đó,ham
Thanx 4 gửi tôi về nhà ...,ham
Thư thông thường nóng của nó.,ham
"Bạn đã giành được TKTs vào trận chung kết Euro2004 Cup hoặc Å £ 800 Tiền mặt, để thu thập 09058099801 B4190604, POBOX 7876150PPM",spam
Bạn bị bệnh vẫn có thể đi mua sắm?,ham
Ya họ rất tốt và ổn.,ham
NICE.Nice. Làm thế nào nó hoạt động?,ham
1 tuổi về nhà Gọi cho tôi.,ham
Đang cố gắng tìm một địa điểm ẩm thực Trung Quốc quanh đây,ham
"Người bạn đời dễ dàng, * đoán đồ uống nhanh là một chút đầy tham vọng.",ham
Babe !!!,ham
Ok thanx ...,ham
Aathi.. bạn thân yêu ở đâu ..,ham
"Tunji, Nữ hoàng thế nào?",ham
Hôm nay IZ Yellow Rose Day.,ham
Sẽ ra khỏi lớp trong một vài giờ.,ham
Hôm nay bạn kết thúc lúc mấy giờ?,ham
Miễn sử miễn phí: Jamster! Nhận âm thanh ếch điên ngay bây giờ!,spam
Câu chuyện đáng buồn về một người đàn ông - tuần trước là ngày của tôi.,ham
"Cơ hội của bạn để tham gia chương trình tưởng tượng thực tế Gọi ngay = 08707509020 Chỉ cần 20p mỗi phút NTT LTD, PO Box 1327 Croydon CR9 5WB 0870 là một cuộc gọi quốc gia = tỷ lệ",spam
Cô ấy ổn.,ham
Bạn sẽ phỏng vấn Wipro hôm nay?,ham
công chúa cao bao nhiêu?,ham
Tôi nghi ngờ bạn có thể xử lý 5 lần mỗi đêm trong mọi trường hợp ...,ham
Haha ... hy vọng Ì_ có thể nghe thấy âm thanh biên lai ... GD may mắn!,ham
Bạn sẽ là cái chết nếu tôi.,ham
"Tâm ngôn Nhật Bản: Nếu người ta có thể làm điều đó, bạn cũng có thể làm điều đó, nếu không ai có thể làm được, bạn phải làm điều đó phiên bản Ấn Độ: nếu người ta có thể làm điều đó, hãy để anh ta làm điều đó .. nếu không ai có thể làm được, hãy để nó !!",ham
Hôm nay tôi không làm việc nhưng không miễn phí oso ... gee ... thgt bạn làm việc tại cửa hàng của bạn?,ham
"Trong cuộc sống khi bạn đối mặt với các lựa chọn chỉ cần ném một đồng xu không phải là giải quyết câu hỏi mà trong khi đồng xu trong không khí, bạn sẽ biết trái tim bạn đang hy vọng gì.",ham
Bạn có biết tại sao Chúa tạo ra khoảng cách giữa các ngón tay của bạn ..?,ham
Tôi muốn ở đó để tôi có thể hôn bạn và cảm thấy bạn bên cạnh tôi,ham
Tôi hoàn toàn không hài lòng với những gì bạn nói hoặc làm,ham
Người lớn 18 Nội dung Video của bạn sẽ sớm ở bên bạn,spam
"Ok điều đó sẽ đáng yêu, nếu bạn chắc chắn.",ham
"Những gì tôi đang nói là nếu bạn chưa nói rõ ràng cho Nora, tôi biết ai đó có lẽ tôi sẽ không bận tâm",ham
Anh ấy nói xin chào và để đưa mông của bạn trở lại South Tampa (tốt nhất là tại một kegger),ham
Smith Waste Da.i Wanna Gayle.,ham
"Mẹ, tôi đã gửi cho bạn nhiều tin nhắn kể từ khi tôi đến đây.",ham
"Aight, ngày mai xung quanh & lt;#& gt;",ham
"Sai cô là kẻ giết người, vì người đàn ông đã bị sát hại trên & lt;#& gt;",ham
"Cơ hội của bạn để có một chương trình giả tưởng thực tế gọi ngay bây giờ = 08707509020 Chỉ cần 20p mỗi phút NTT LTD, PO Box 1327 Croydon CR9 5WB 0870 là một cuộc gọi quốc gia = tỷ lệ.",spam
Tôi thực sự đã làm trong một thời gian đầu tiên.,ham
Hẹn gặp lại bạn ở đó!,ham
Tôi không hiểu tin nhắn của bạn.,ham
Hập hình là c không s.,ham
Idk.,ham
Fuck Cedar Key và Fuck Her (dù sao đi nữa tho),ham
"Hai mươi năm qua, anh ấy nói rằng chuyến tàu này đã đến Durham hoặc không vì tôi đang ngồi ở một chỗ ngồi dành riêng",ham
Này các chàng trai.,spam
Bạn vẫn vẽ bức tường của bạn?,ham
Cơ hội cuối cùng!,spam
Máy in mát.,ham
"Xin chào, tiền thuê nhà của Harish đã được chuyển cho dì của bạn.",ham
Bất cứ điều gì Lor cô ấy đến?,ham
CBE thực sự tốt ngày nay :) Rất nhiều cửa hàng và phòng trưng bày :) City đang hình thành tốt.,ham
"""Vẫn còn tham dự các cuộc nói chuyện của da?",ham
Không có probs hon!,ham
K Tôi sẽ chăm sóc nó,ham
"Tôi lấy nó, chúng tôi không có điện thoại thứ sáu.",ham
Pin của tôi là thấp em yêu,ham
Shuhui đã mua món quà của Ron Đó là một chiếc đồng hồ Swatch ...,ham
"Vâng, còn khá nhiều, tôi sẽ vung vào ngày mai khi tôi thức dậy",ham
Babe?,ham
K tôi chắc chắn sẽ thức dậy trước buổi trưa và xem những gì là gì,ham
K ... K ... Hôm qua tôi đã ở CBE.,ham
Đã đến cửa hàng váy Ganesh,ham
pdate_now - gấp đôi phút và 1000 txt trên thuế quan màu cam.,spam
Ì đang thu thập máy tính xách tay của bạn sau đó sẽ định cấu hình cài đặt izzit?,ham
Nếu bạn r @ về nhà thì hãy xuống trong vòng 5 phút,ham
"Aight, tôi nên ở đó 8 giờ mới nhất, có lẽ gần hơn với 7. Jay và Tyler Down hay chúng ta chỉ nên thực hiện hai chuyến đi?",ham
Hãy đến sau & lt; thập phân & gt;,ham
"Cân bằng tiền mặt của bạn hiện là 500 pounds-để tối đa hóa tiền mặt của bạn, bây giờ hãy gửi tiền mặt tới 86688 chỉ 150p/msg.",spam
"Bill, như trong: Có bất kỳ chữ cái nào cho tôi.",ham
Nói cho tôi biết PA.,ham
"Xin chào Darlin, tôi hy vọng bạn đã có một đêm tốt đẹp, tôi ước tôi đã không thể đợi để thấy bạn yêu fran ps tôi muốn tình dục qua đường hậu môn bẩn thỉu và tôi muốn có một băng đảng 10 người đàn ông",ham
Ha.,ham
Helloooo ... thức dậy ..!,ham
Alrite,ham
Tại sao chúng ta phải ngồi xung quanh và chờ đợi những ngày hè để ăn mừng.,ham
CẤP BÁCH!,spam
Làm thế nào để các bạn đi xem phim về phía bạn.,ham
"Xin lỗi, trong cuộc họp, tôi sẽ gọi sau",ham
Bạn không cần phải nói với tôi rằng ... bây giờ tôi đang nghĩ.,ham
Vui lòng gửi ai đó đến căn hộ của bạn trước & lt; thập phân & gt;,ham
Lấy làm tiếc!,spam
Không có gì ... một chút buồn chán quá ... sau đó bạn sẽ về nhà sớm 2 giấc ngủ hôm nay ...,ham
Tôi nên nói với bạn tôi lúc mấy giờ?,ham
Đúng.,ham
Cảm ơn Chikoo .. :-) Chúc ngủ ngon:-*,ham
XY trong xe của bạn khi bạn đón tôi?,ham
"Thanx 4 Thời gian We nhất đã dành 2Geva, Bin Mint của nó!",ham
"Yo, bất cứ cách nào chúng ta có thể chọn một cái gì đó tối nay?",ham
Tôi đã không gửi nó.,ham
Tốt là tôi chỉ đơn giản là ngồi.,ham
Quà tặng của Chúa cho những con chim như con người có một số món quà tự nhiên frm thần ..,ham
Bạn đang đến ngày cho lớp học.,ham
Tôi đã hoàn thành.,ham
Ok ... bạn thích các chương trình của bạn ...,ham
Bất cứ điều gì...,ham
Tôi sẽ ở đâu nếu không có con tôi?,ham
Wat là người thân yêu của tôi làm?,ham
Xin chào 'Kiểm tra trên & lt;#& gt;,ham
Chỉ có 2% học sinh giải quyết câu hỏi mèo này trong 'Xam ... 5+3+2 = & lt;#& gt;,ham
Yo bạn có biết ai & lt;#& gt;,ham
Yup n cô ấy fren lor.,ham
"Vâng, chúng tôi đã có một cái xếp hàng cho chúng tôi",ham
"Và ngừng tự hỏi \ wow là cô ấy sẽ ngừng tm'ing tôi?! \ ""Bởi vì tôi sẽ tm bạn bất cứ khi nào tôi muốn vì bạn là của tôi ... *cười *""",ham
Lol yep đã làm điều đó ngày hôm qua.,ham
"Này, tôi đã đặt bài học pilates và yoga rồi ... haha",ham
Bạn ổn chứ.,ham
Bạn có 1 tin nhắn mới.,spam
"Người giám sát của tôi tìm thấy 4 tôi một Chúa, tôi nghĩ rằng các sinh viên của anh ấy.",ham
Xin chào.,ham
Không có tin nhắn..không phản hồi..bác xảy ra điều gì?,ham
Chúng tôi hiện có một tin nhắn đang chờ bộ sưu tập của bạn.,spam
"Này em yêu, xin lỗi anh không nhận được sớm hơn.",ham
Làm cho 3 đó!,ham
Để lại nó.,ham
"Không, nhưng tôi sẽ đi 2 sch trên thứ sáu khá sớm lor cos mys sis có giấy vào buổi sáng :-)",ham
tại Bruce B Downs & amp;,ham
Bạn ở đâu ?,ham
"Này bây giờ tôi miễn phí, bạn có thể gọi cho tôi.",ham
Hãy cho tôi biết ai là người này :-),ham
CẤP BÁCH!,spam
Hãy nghĩ rằng tôi có thể phải bỏ lỡ nó.,ham
Id phải kiểm tra nhưng chỉ còn như 1 bát đáng giá,ham
Vâng có nhiều đồ ngọt,ham
Tôi sẽ nhưng tôi vẫn còn ấm cúng.,ham
Bạn có một người ngưỡng mộ bí mật.,spam
Buzzzz!,ham
Ngài Gửi đến Nhóm Thư Kiểm tra nó.,ham
Tôi đang thực hiện giới thiệu DA bao gồm các xu hướng năng lượng n Ưu điểm ... Mô tả ngắn gọn về Fusion Nucle n Oso Lịch sử ngắn gọn về ITER N JET có abt 7 n nửa trang ..,ham
"\ Không! Không nơi nào Ikno không làm việc! Shitinnit \ """"",ham
Bạn không biết bạn jabo tôi abi.,ham
"Bạn có bao giờ nhận thấy rằng khi bạn đang lái xe, bất cứ ai đi chậm hơn bạn là một thằng ngốc và mọi người lái xe nhanh hơn bạn là một kẻ điên?",spam
